Num1,Num2,Num3,Num4,Num5,Num6,combined
5,7,20,25,28,37,Num1: 5; Num2: 7; Num3: 20; Num4: 25; Num5: 28; Num6: 37
2,3,4,5,20,24,Num1: 2; Num2: 3; Num3: 4; Num4: 5; Num5: 20; Num6: 24
11,12,18,21,31,38,Num1: 11; Num2: 12; Num3: 18; Num4: 21; Num5: 31; Num6: 38
12,13,17,20,33,41,Num1: 12; Num2: 13; Num3: 17; Num4: 20; Num5: 33; Num6: 41
10,19,22,23,25,37,Num1: 10; Num2: 19; Num3: 22; Num4: 23; Num5: 25; Num6: 37
2,7,18,20,24,33,Num1: 2; Num2: 7; Num3: 18; Num4: 20; Num5: 24; Num6: 33
14,25,31,34,40,44,Num1: 14; Num2: 25; Num3: 31; Num4: 34; Num5: 40; Num6: 44
3,11,14,31,32,37,Num1: 3; Num2: 11; Num3: 14; Num4: 31; Num5: 32; Num6: 37
1,2,3,15,20,25,Num1: 1; Num2: 2; Num3: 3; Num4: 15; Num5: 20; Num6: 25
1,3,21,29,35,37,Num1: 1; Num2: 3; Num3: 21; Num4: 29; Num5: 35; Num6: 37
3,12,14,35,40,45,Num1: 3; Num2: 12; Num3: 14; Num4: 35; Num5: 40; Num6: 45
1,3,11,24,30,32,Num1: 1; Num2: 3; Num3: 11; Num4: 24; Num5: 30; Num6: 32
12,14,27,33,39,44,Num1: 12; Num2: 14; Num3: 27; Num4: 33; Num5: 39; Num6: 44
3,11,24,38,39,44,Num1: 3; Num2: 11; Num3: 24; Num4: 38; Num5: 39; Num6: 44
5,6,13,14,17,20,Num1: 5; Num2: 6; Num3: 13; Num4: 14; Num5: 17; Num6: 20
14,21,22,25,30,36,Num1: 14; Num2: 21; Num3: 22; Num4: 25; Num5: 30; Num6: 36
12,19,20,25,41,45,Num1: 12; Num2: 19; Num3: 20; Num4: 25; Num5: 41; Num6: 45
7,12,16,34,42,45,Num1: 7; Num2: 12; Num3: 16; Num4: 34; Num5: 42; Num6: 45
35,36,37,41,44,45,Num1: 35; Num2: 36; Num3: 37; Num4: 41; Num5: 44; Num6: 45
7,10,19,22,35,40,Num1: 7; Num2: 10; Num3: 19; Num4: 22; Num5: 35; Num6: 40
15,20,23,26,39,44,Num1: 15; Num2: 20; Num3: 23; Num4: 26; Num5: 39; Num6: 44
6,14,18,26,36,39,Num1: 6; Num2: 14; Num3: 18; Num4: 26; Num5: 36; Num6: 39
4,8,11,18,37,45,Num1: 4; Num2: 8; Num3: 11; Num4: 18; Num5: 37; Num6: 45
5,6,24,25,32,37,Num1: 5; Num2: 6; Num3: 24; Num4: 25; Num5: 32; Num6: 37
8,14,18,30,31,44,Num1: 8; Num2: 14; Num3: 18; Num4: 30; Num5: 31; Num6: 44
8,14,32,35,37,45,Num1: 8; Num2: 14; Num3: 32; Num4: 35; Num5: 37; Num6: 45
19,24,27,30,31,34,Num1: 19; Num2: 24; Num3: 27; Num4: 30; Num5: 31; Num6: 34
1,2,8,18,29,38,Num1: 1; Num2: 2; Num3: 8; Num4: 18; Num5: 29; Num6: 38
4,10,14,19,21,45,Num1: 4; Num2: 10; Num3: 14; Num4: 19; Num5: 21; Num6: 45
1,2,4,8,19,38,Num1: 1; Num2: 2; Num3: 4; Num4: 8; Num5: 19; Num6: 38
1,2,6,16,20,33,Num1: 1; Num2: 2; Num3: 6; Num4: 16; Num5: 20; Num6: 33
2,18,24,34,40,42,Num1: 2; Num2: 18; Num3: 24; Num4: 34; Num5: 40; Num6: 42
13,15,27,29,34,40,Num1: 13; Num2: 15; Num3: 27; Num4: 29; Num5: 34; Num6: 40
14,21,23,32,40,45,Num1: 14; Num2: 21; Num3: 23; Num4: 32; Num5: 40; Num6: 45
2,15,20,21,29,34,Num1: 2; Num2: 15; Num3: 20; Num4: 21; Num5: 29; Num6: 34
5,9,17,25,39,43,Num1: 5; Num2: 9; Num3: 17; Num4: 25; Num5: 39; Num6: 43
1,5,11,12,18,23,Num1: 1; Num2: 5; Num3: 11; Num4: 12; Num5: 18; Num6: 23
1,10,13,16,37,43,Num1: 1; Num2: 10; Num3: 13; Num4: 16; Num5: 37; Num6: 43
4,17,30,32,33,34,Num1: 4; Num2: 17; Num3: 30; Num4: 32; Num5: 33; Num6: 34
19,26,28,31,33,36,Num1: 19; Num2: 26; Num3: 28; Num4: 31; Num5: 33; Num6: 36
13,14,18,22,35,39,Num1: 13; Num2: 14; Num3: 18; Num4: 22; Num5: 35; Num6: 39
3,9,24,30,33,34,Num1: 3; Num2: 9; Num3: 24; Num4: 30; Num5: 33; Num6: 34
4,19,21,24,26,41,Num1: 4; Num2: 19; Num3: 21; Num4: 24; Num5: 26; Num6: 41
4,16,25,29,34,35,Num1: 4; Num2: 16; Num3: 25; Num4: 29; Num5: 34; Num6: 35
2,11,13,15,31,42,Num1: 2; Num2: 11; Num3: 13; Num4: 15; Num5: 31; Num6: 42
16,27,35,37,43,45,Num1: 16; Num2: 27; Num3: 35; Num4: 37; Num5: 43; Num6: 45
3,10,31,40,42,43,Num1: 3; Num2: 10; Num3: 31; Num4: 40; Num5: 42; Num6: 43
24,27,28,30,36,39,Num1: 24; Num2: 27; Num3: 28; Num4: 30; Num5: 36; Num6: 39
9,12,27,36,39,45,Num1: 9; Num2: 12; Num3: 27; Num4: 36; Num5: 39; Num6: 45
5,13,18,19,22,42,Num1: 5; Num2: 13; Num3: 18; Num4: 19; Num5: 22; Num6: 42
6,9,10,11,39,41,Num1: 6; Num2: 9; Num3: 10; Num4: 11; Num5: 39; Num6: 41
7,11,26,28,29,44,Num1: 7; Num2: 11; Num3: 26; Num4: 28; Num5: 29; Num6: 44
1,5,21,25,38,41,Num1: 1; Num2: 5; Num3: 21; Num4: 25; Num5: 38; Num6: 41
22,34,36,40,42,45,Num1: 22; Num2: 34; Num3: 36; Num4: 40; Num5: 42; Num6: 45
3,7,8,34,39,41,Num1: 3; Num2: 7; Num3: 8; Num4: 34; Num5: 39; Num6: 41
1,18,30,41,42,43,Num1: 1; Num2: 18; Num3: 30; Num4: 41; Num5: 42; Num6: 43
4,9,13,18,21,34,Num1: 4; Num2: 9; Num3: 13; Num4: 18; Num5: 21; Num6: 34
19,26,30,33,35,39,Num1: 19; Num2: 26; Num3: 30; Num4: 33; Num5: 35; Num6: 39
5,18,28,30,42,45,Num1: 5; Num2: 18; Num3: 28; Num4: 30; Num5: 42; Num6: 45
16,19,20,32,33,41,Num1: 16; Num2: 19; Num3: 20; Num4: 32; Num5: 33; Num6: 41
6,19,21,35,40,45,Num1: 6; Num2: 19; Num3: 21; Num4: 35; Num5: 40; Num6: 45
3,8,11,12,13,36,Num1: 3; Num2: 8; Num3: 11; Num4: 12; Num5: 13; Num6: 36
1,5,13,26,29,34,Num1: 1; Num2: 5; Num3: 13; Num4: 26; Num5: 29; Num6: 34
1,2,10,13,18,19,Num1: 1; Num2: 2; Num3: 10; Num4: 13; Num5: 18; Num6: 19
2,18,25,28,37,39,Num1: 2; Num2: 18; Num3: 25; Num4: 28; Num5: 37; Num6: 39
2,11,21,34,41,42,Num1: 2; Num2: 11; Num3: 21; Num4: 34; Num5: 41; Num6: 42
21,25,33,34,35,36,Num1: 21; Num2: 25; Num3: 33; Num4: 34; Num5: 35; Num6: 36
4,6,13,21,40,42,Num1: 4; Num2: 6; Num3: 13; Num4: 21; Num5: 40; Num6: 42
2,19,27,35,41,42,Num1: 2; Num2: 19; Num3: 27; Num4: 35; Num5: 41; Num6: 42
2,3,13,20,27,44,Num1: 2; Num2: 3; Num3: 13; Num4: 20; Num5: 27; Num6: 44
4,15,17,26,36,37,Num1: 4; Num2: 15; Num3: 17; Num4: 26; Num5: 36; Num6: 37
26,27,28,42,43,45,Num1: 26; Num2: 27; Num3: 28; Num4: 42; Num5: 43; Num6: 45
12,16,30,34,40,44,Num1: 12; Num2: 16; Num3: 30; Num4: 34; Num5: 40; Num6: 44
8,12,29,31,42,43,Num1: 8; Num2: 12; Num3: 29; Num4: 31; Num5: 42; Num6: 43
3,13,17,18,19,28,Num1: 3; Num2: 13; Num3: 17; Num4: 18; Num5: 19; Num6: 28
9,11,15,20,28,43,Num1: 9; Num2: 11; Num3: 15; Num4: 20; Num5: 28; Num6: 43
10,11,27,28,37,39,Num1: 10; Num2: 11; Num3: 27; Num4: 28; Num5: 37; Num6: 39
7,9,20,25,36,39,Num1: 7; Num2: 9; Num3: 20; Num4: 25; Num5: 36; Num6: 39
2,16,30,36,41,42,Num1: 2; Num2: 16; Num3: 30; Num4: 36; Num5: 41; Num6: 42
6,14,22,28,35,39,Num1: 6; Num2: 14; Num3: 22; Num4: 28; Num5: 35; Num6: 39
3,12,20,23,31,35,Num1: 3; Num2: 12; Num3: 20; Num4: 23; Num5: 31; Num6: 35
4,7,15,18,23,26,Num1: 4; Num2: 7; Num3: 15; Num4: 18; Num5: 23; Num6: 26
3,17,23,34,41,45,Num1: 3; Num2: 17; Num3: 23; Num4: 34; Num5: 41; Num6: 45
8,10,11,14,15,21,Num1: 8; Num2: 10; Num3: 11; Num4: 14; Num5: 15; Num6: 21
7,19,24,27,42,45,Num1: 7; Num2: 19; Num3: 24; Num4: 27; Num5: 42; Num6: 45
19,23,25,28,38,42,Num1: 19; Num2: 23; Num3: 25; Num4: 28; Num5: 38; Num6: 42
12,30,34,36,37,45,Num1: 12; Num2: 30; Num3: 34; Num4: 36; Num5: 37; Num6: 45
3,5,10,29,32,43,Num1: 3; Num2: 5; Num3: 10; Num4: 29; Num5: 32; Num6: 43
7,20,22,27,40,43,Num1: 7; Num2: 20; Num3: 22; Num4: 27; Num5: 40; Num6: 43
2,8,32,33,35,36,Num1: 2; Num2: 8; Num3: 32; Num4: 33; Num5: 35; Num6: 36
4,16,23,25,29,42,Num1: 4; Num2: 16; Num3: 23; Num4: 25; Num5: 29; Num6: 42
7,17,18,28,30,45,Num1: 7; Num2: 17; Num3: 18; Num4: 28; Num5: 30; Num6: 45
1,11,16,17,36,40,Num1: 1; Num2: 11; Num3: 16; Num4: 17; Num5: 36; Num6: 40
12,28,30,34,38,43,Num1: 12; Num2: 28; Num3: 30; Num4: 34; Num5: 38; Num6: 43
4,6,10,11,32,37,Num1: 4; Num2: 6; Num3: 10; Num4: 11; Num5: 32; Num6: 37
3,11,13,14,17,21,Num1: 3; Num2: 11; Num3: 13; Num4: 14; Num5: 17; Num6: 21
3,4,10,17,19,22,Num1: 3; Num2: 4; Num3: 10; Num4: 17; Num5: 19; Num6: 22
5,10,22,34,36,44,Num1: 5; Num2: 10; Num3: 22; Num4: 34; Num5: 36; Num6: 44
2,4,25,31,34,37,Num1: 2; Num2: 4; Num3: 25; Num4: 31; Num5: 34; Num6: 37
1,2,6,9,25,28,Num1: 1; Num2: 2; Num3: 6; Num4: 9; Num5: 25; Num6: 28
11,14,19,26,28,41,Num1: 11; Num2: 14; Num3: 19; Num4: 26; Num5: 28; Num6: 41
4,9,28,33,36,45,Num1: 4; Num2: 9; Num3: 28; Num4: 33; Num5: 36; Num6: 45
26,29,30,33,41,42,Num1: 26; Num2: 29; Num3: 30; Num4: 33; Num5: 41; Num6: 42
7,18,31,33,36,40,Num1: 7; Num2: 18; Num3: 31; Num4: 33; Num5: 36; Num6: 40
7,20,22,23,29,43,Num1: 7; Num2: 20; Num3: 22; Num4: 23; Num5: 29; Num6: 43
1,5,34,36,42,44,Num1: 1; Num2: 5; Num3: 34; Num4: 36; Num5: 42; Num6: 44
7,18,22,23,29,44,Num1: 7; Num2: 18; Num3: 22; Num4: 23; Num5: 29; Num6: 44
1,4,5,6,9,31,Num1: 1; Num2: 4; Num3: 5; Num4: 6; Num5: 9; Num6: 31
4,10,12,22,24,33,Num1: 4; Num2: 10; Num3: 12; Num4: 22; Num5: 24; Num6: 33
8,10,20,34,41,45,Num1: 8; Num2: 10; Num3: 20; Num4: 34; Num5: 41; Num6: 45
17,32,33,34,42,44,Num1: 17; Num2: 32; Num3: 33; Num4: 34; Num5: 42; Num6: 44
5,14,15,27,30,45,Num1: 5; Num2: 14; Num3: 15; Num4: 27; Num5: 30; Num6: 45
17,22,24,26,35,40,Num1: 17; Num2: 22; Num3: 24; Num4: 26; Num5: 35; Num6: 40
1,3,17,32,35,45,Num1: 1; Num2: 3; Num3: 17; Num4: 32; Num5: 35; Num6: 45
1,7,11,23,37,42,Num1: 1; Num2: 7; Num3: 11; Num4: 23; Num5: 37; Num6: 42
1,3,10,27,29,37,Num1: 1; Num2: 3; Num3: 10; Num4: 27; Num5: 29; Num6: 37
6,9,16,23,24,32,Num1: 6; Num2: 9; Num3: 16; Num4: 23; Num5: 24; Num6: 32
6,7,14,15,20,36,Num1: 6; Num2: 7; Num3: 14; Num4: 15; Num5: 20; Num6: 36
1,3,8,21,22,31,Num1: 1; Num2: 3; Num3: 8; Num4: 21; Num5: 22; Num6: 31
8,17,27,31,34,43,Num1: 8; Num2: 17; Num3: 27; Num4: 31; Num5: 34; Num6: 43
5,32,34,40,41,45,Num1: 5; Num2: 32; Num3: 34; Num4: 40; Num5: 41; Num6: 45
6,22,24,36,38,44,Num1: 6; Num2: 22; Num3: 24; Num4: 36; Num5: 38; Num6: 44
3,14,24,33,35,36,Num1: 3; Num2: 14; Num3: 24; Num4: 33; Num5: 35; Num6: 36
1,21,24,26,29,42,Num1: 1; Num2: 21; Num3: 24; Num4: 26; Num5: 29; Num6: 42
17,20,29,35,38,44,Num1: 17; Num2: 20; Num3: 29; Num4: 35; Num5: 38; Num6: 44
4,26,28,29,33,40,Num1: 4; Num2: 26; Num3: 28; Num4: 29; Num5: 33; Num6: 40
1,17,20,24,30,41,Num1: 1; Num2: 17; Num3: 20; Num4: 24; Num5: 30; Num6: 41
4,12,16,23,34,43,Num1: 4; Num2: 12; Num3: 16; Num4: 23; Num5: 34; Num6: 43
2,12,37,39,41,45,Num1: 2; Num2: 12; Num3: 37; Num4: 39; Num5: 41; Num6: 45
6,8,13,23,31,36,Num1: 6; Num2: 8; Num3: 13; Num4: 23; Num5: 31; Num6: 36
16,23,27,34,42,45,Num1: 16; Num2: 23; Num3: 27; Num4: 34; Num5: 42; Num6: 45
6,10,15,17,19,34,Num1: 6; Num2: 10; Num3: 15; Num4: 17; Num5: 19; Num6: 34
1,2,3,14,27,42,Num1: 1; Num2: 2; Num3: 3; Num4: 14; Num5: 27; Num6: 42
5,7,11,13,20,33,Num1: 5; Num2: 7; Num3: 11; Num4: 13; Num5: 20; Num6: 33
17,18,24,25,26,30,Num1: 17; Num2: 18; Num3: 24; Num4: 25; Num5: 26; Num6: 30
3,12,24,27,30,32,Num1: 3; Num2: 12; Num3: 24; Num4: 27; Num5: 30; Num6: 32
10,13,25,29,33,35,Num1: 10; Num2: 13; Num3: 25; Num4: 29; Num5: 33; Num6: 35
2,18,29,32,43,44,Num1: 2; Num2: 18; Num3: 29; Num4: 32; Num5: 43; Num6: 44
1,3,15,22,25,37,Num1: 1; Num2: 3; Num3: 15; Num4: 22; Num5: 25; Num6: 37
2,5,24,32,34,44,Num1: 2; Num2: 5; Num3: 24; Num4: 32; Num5: 34; Num6: 44
6,15,17,18,35,40,Num1: 6; Num2: 15; Num3: 17; Num4: 18; Num5: 35; Num6: 40
3,12,18,32,40,43,Num1: 3; Num2: 12; Num3: 18; Num4: 32; Num5: 40; Num6: 43
2,4,11,17,26,27,Num1: 2; Num2: 4; Num3: 11; Num4: 17; Num5: 26; Num6: 27
5,9,12,16,29,41,Num1: 5; Num2: 9; Num3: 12; Num4: 16; Num5: 29; Num6: 41
5,19,22,25,28,43,Num1: 5; Num2: 19; Num3: 22; Num4: 25; Num5: 28; Num6: 43
5,8,14,15,19,39,Num1: 5; Num2: 8; Num3: 14; Num4: 15; Num5: 19; Num6: 39
10,12,15,16,26,39,Num1: 10; Num2: 12; Num3: 15; Num4: 16; Num5: 26; Num6: 39
3,7,10,15,36,38,Num1: 3; Num2: 7; Num3: 10; Num4: 15; Num5: 36; Num6: 38
2,3,7,17,22,24,Num1: 2; Num2: 3; Num3: 7; Num4: 17; Num5: 22; Num6: 24
4,25,33,36,40,43,Num1: 4; Num2: 25; Num3: 33; Num4: 36; Num5: 40; Num6: 43
14,15,18,21,26,36,Num1: 14; Num2: 15; Num3: 18; Num4: 21; Num5: 26; Num6: 36
3,20,23,36,38,40,Num1: 3; Num2: 20; Num3: 23; Num4: 36; Num5: 38; Num6: 40
3,8,15,27,29,35,Num1: 3; Num2: 8; Num3: 15; Num4: 27; Num5: 29; Num6: 35
14,15,19,30,38,43,Num1: 14; Num2: 15; Num3: 19; Num4: 30; Num5: 38; Num6: 43
2,8,25,36,39,42,Num1: 2; Num2: 8; Num3: 25; Num4: 36; Num5: 39; Num6: 42
6,29,36,39,41,45,Num1: 6; Num2: 29; Num3: 36; Num4: 39; Num5: 41; Num6: 45
10,24,25,33,40,44,Num1: 10; Num2: 24; Num3: 25; Num4: 33; Num5: 40; Num6: 44
7,10,16,25,29,44,Num1: 7; Num2: 10; Num3: 16; Num4: 25; Num5: 29; Num6: 44
10,14,30,31,33,37,Num1: 10; Num2: 14; Num3: 30; Num4: 31; Num5: 33; Num6: 37
17,21,31,37,40,44,Num1: 17; Num2: 21; Num3: 31; Num4: 37; Num5: 40; Num6: 44
1,8,21,27,36,39,Num1: 1; Num2: 8; Num3: 21; Num4: 27; Num5: 36; Num6: 39
7,8,14,32,33,39,Num1: 7; Num2: 8; Num3: 14; Num4: 32; Num5: 33; Num6: 39
2,4,15,16,20,29,Num1: 2; Num2: 4; Num3: 15; Num4: 16; Num5: 20; Num6: 29
2,3,11,16,26,44,Num1: 2; Num2: 3; Num3: 11; Num4: 16; Num5: 26; Num6: 44
2,10,12,15,22,44,Num1: 2; Num2: 10; Num3: 12; Num4: 15; Num5: 22; Num6: 44
4,7,16,19,33,40,Num1: 4; Num2: 7; Num3: 16; Num4: 19; Num5: 33; Num6: 40
6,10,18,26,37,38,Num1: 6; Num2: 10; Num3: 18; Num4: 26; Num5: 37; Num6: 38
14,17,26,31,36,45,Num1: 14; Num2: 17; Num3: 26; Num4: 31; Num5: 36; Num6: 45
8,13,15,23,31,38,Num1: 8; Num2: 13; Num3: 15; Num4: 23; Num5: 31; Num6: 38
1,10,20,27,33,35,Num1: 1; Num2: 10; Num3: 20; Num4: 27; Num5: 33; Num6: 35
3,11,21,30,38,45,Num1: 3; Num2: 11; Num3: 21; Num4: 30; Num5: 38; Num6: 45
6,31,35,38,39,44,Num1: 6; Num2: 31; Num3: 35; Num4: 38; Num5: 39; Num6: 44
17,18,19,21,23,32,Num1: 17; Num2: 18; Num3: 19; Num4: 21; Num5: 23; Num6: 32
13,20,23,35,38,43,Num1: 13; Num2: 20; Num3: 23; Num4: 35; Num5: 38; Num6: 43
7,13,18,19,25,26,Num1: 7; Num2: 13; Num3: 18; Num4: 19; Num5: 25; Num6: 26
6,7,13,15,21,43,Num1: 6; Num2: 7; Num3: 13; Num4: 15; Num5: 21; Num6: 43
16,17,22,30,37,43,Num1: 16; Num2: 17; Num3: 22; Num4: 30; Num5: 37; Num6: 43
7,27,30,33,35,37,Num1: 7; Num2: 27; Num3: 30; Num4: 33; Num5: 35; Num6: 37
1,10,23,26,28,40,Num1: 1; Num2: 10; Num3: 23; Num4: 26; Num5: 28; Num6: 40
2,3,11,26,37,43,Num1: 2; Num2: 3; Num3: 11; Num4: 26; Num5: 37; Num6: 43
9,26,35,37,40,42,Num1: 9; Num2: 26; Num3: 35; Num4: 37; Num5: 40; Num6: 42
4,7,32,33,40,41,Num1: 4; Num2: 7; Num3: 32; Num4: 33; Num5: 40; Num6: 41
6,14,19,25,34,44,Num1: 6; Num2: 14; Num3: 19; Num4: 25; Num5: 34; Num6: 44
7,9,18,23,28,35,Num1: 7; Num2: 9; Num3: 18; Num4: 23; Num5: 28; Num6: 35
8,17,20,35,36,44,Num1: 8; Num2: 17; Num3: 20; Num4: 35; Num5: 36; Num6: 44
1,5,13,34,39,40,Num1: 1; Num2: 5; Num3: 13; Num4: 34; Num5: 39; Num6: 40
9,18,23,25,35,37,Num1: 9; Num2: 18; Num3: 23; Num4: 25; Num5: 35; Num6: 37
1,20,26,28,37,43,Num1: 1; Num2: 20; Num3: 26; Num4: 28; Num5: 37; Num6: 43
4,5,7,18,20,25,Num1: 4; Num2: 5; Num3: 7; Num4: 18; Num5: 20; Num6: 25
2,4,21,26,43,44,Num1: 2; Num2: 4; Num3: 21; Num4: 26; Num5: 43; Num6: 44
7,8,27,29,36,43,Num1: 7; Num2: 8; Num3: 27; Num4: 29; Num5: 36; Num6: 43
5,13,17,18,33,42,Num1: 5; Num2: 13; Num3: 17; Num4: 18; Num5: 33; Num6: 42
4,5,6,8,17,39,Num1: 4; Num2: 5; Num3: 6; Num4: 8; Num5: 17; Num6: 39
6,12,17,18,31,32,Num1: 6; Num2: 12; Num3: 17; Num4: 18; Num5: 31; Num6: 32
10,14,18,20,23,30,Num1: 10; Num2: 14; Num3: 18; Num4: 20; Num5: 23; Num6: 30
6,30,38,39,40,43,Num1: 6; Num2: 30; Num3: 38; Num4: 39; Num5: 40; Num6: 43
3,12,13,19,32,35,Num1: 3; Num2: 12; Num3: 13; Num4: 19; Num5: 32; Num6: 35
3,4,9,17,32,37,Num1: 3; Num2: 4; Num3: 9; Num4: 17; Num5: 32; Num6: 37
6,7,24,37,38,40,Num1: 6; Num2: 7; Num3: 24; Num4: 37; Num5: 38; Num6: 40
3,4,16,30,31,37,Num1: 3; Num2: 4; Num3: 16; Num4: 30; Num5: 31; Num6: 37
2,6,12,31,33,40,Num1: 2; Num2: 6; Num3: 12; Num4: 31; Num5: 33; Num6: 40
22,23,25,37,38,42,Num1: 22; Num2: 23; Num3: 25; Num4: 37; Num5: 38; Num6: 42
2,11,21,25,39,45,Num1: 2; Num2: 11; Num3: 21; Num4: 25; Num5: 39; Num6: 45
1,7,36,37,41,42,Num1: 1; Num2: 7; Num3: 36; Num4: 37; Num5: 41; Num6: 42
9,25,30,33,41,44,Num1: 9; Num2: 25; Num3: 30; Num4: 33; Num5: 41; Num6: 44
2,4,16,17,36,39,Num1: 2; Num2: 4; Num3: 16; Num4: 17; Num5: 36; Num6: 39
8,19,25,34,37,39,Num1: 8; Num2: 19; Num3: 25; Num4: 34; Num5: 37; Num6: 39
2,9,16,25,26,40,Num1: 2; Num2: 9; Num3: 16; Num4: 25; Num5: 26; Num6: 40
14,15,26,27,40,42,Num1: 14; Num2: 15; Num3: 26; Num4: 27; Num5: 40; Num6: 42
16,24,29,40,41,42,Num1: 16; Num2: 24; Num3: 29; Num4: 40; Num5: 41; Num6: 42
14,27,30,31,40,42,Num1: 14; Num2: 27; Num3: 30; Num4: 31; Num5: 40; Num6: 42
11,16,19,21,27,31,Num1: 11; Num2: 16; Num3: 19; Num4: 21; Num5: 27; Num6: 31
9,13,21,25,32,42,Num1: 9; Num2: 13; Num3: 21; Num4: 25; Num5: 32; Num6: 42
10,23,29,33,37,40,Num1: 10; Num2: 23; Num3: 29; Num4: 33; Num5: 37; Num6: 40
